product,hour,title,date,helpful,comment
880,"5,063.2",Not Recommended," December 13, 2016",30,"700 New interface is WAY too small, did they test it on 2005 monitors or something?New GUI ruined the game, lost probably more than half the player base, no more synergy in GUI and atmosphere is gone from dota!Don't know why they changed it like this maybe they don't want to make any money anymore?Does Valve want to quit supporting Dota 2 in favor of new MOBA maybe?Skip this game for now it has became tainted (BAD).edit november 2017, it became even worseAfter the most recent major update, they changed the game to LoL 2.0, this is not Dota anymore. End of an era for one of the best moba games. To bad some LoL players have taken over Valve and started to simplify the whole game."
880,"5,063.2",Not Recommended," December 13, 2016",30,"700 New interface is WAY too small, did they test it on 2005 monitors or something?New GUI ruined the game, lost probably more than half the player base, no more synergy in GUI and atmosphere is gone from dota!Don't know why they changed it like this maybe they don't want to make any money anymore?Does Valve want to quit supporting Dota 2 in favor of new MOBA maybe?Skip this game for now it has became tainted (BAD).edit november 2017, it became even worseAfter the most recent major update, they changed the game to LoL 2.0, this is not Dota anymore. End of an era for one of the best moba games. To bad some LoL players have taken over Valve and started to simplify the whole game."
45,"1,694.5",Not Recommended," November 12, 2014",26,"Welcome to a game a false promises, now leave, before you get addicted.This game will ruin your personality, cause you to drift into a limbo state between insanity and reality, and make you lose all hope in the nature of the human race.No matter how good you will ever be, you are always trash. Think otherwise? Something that a trash player would say.The learning curve is infinite, nobody has ever completely mastered the game.Your individual skill is ranked and measured in a system that only counts your win/loss in a game where 5 players must work together to win.Don't bother narrowing your search results, all the Rusperu's are pretty much the same.Welcome to Dota, you're trash, now unistall you♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥ing♥♥♥♥♥♥0/10"
411,689.5,Recommended," May 13, 2014",22,"If you like to watch the hours of your youth drip away like sand through an hour glass, then this is the game for you. If you like watching snotty know it all's get crushed in all too ironic ways by the enemy, then this is the game for you. If you like the sweet sting of success being ruthlessly snatched away from you as the enemy ploughs through your advance on their base like a warm knife through butter, then this game is for you.If you like low level intensity games, where even if you lose, your pride stays intact, or games that don't have you swearing like a Tarantino film at the screen over the smallest thing....then this game is not for you.Dota2 is like cyber cocaine."
425,"4,113.7",Recommended," July 19, 2014",57,"They told me to get a life, so I took theirs...I'm sorry, Master, it won't happen again."
113,"1,302.2",Recommended," December 10, 2014",76,The game teaches you how to destroy your life in less than a week.
272,"2,395.1",Recommended," February 14, 2014",49,Will make you hate everyone who doesn't speak english. 5/5
273,"2,082.5",Not Recommended," January 18, 2014",291,"This game cost me my job, my girlfriend and brung out a horrible side of me I never knew existed.Good job Valve :D"
51,"2,196.8",Not Recommended," December 16, 2016",18,Can we have the old patch back? I pay for it hahahTo many changes in Patch 7.00!!!!!Why change Dota 2 in a new Game? I hate the new game.i think the rune and big map change was to much!!!Fix pls *CRY*
214,"1,857.4",Recommended," February 18, 2015",430,This Game taught me so much.How to Curse in Russian.How to Curse in Spanish.How to проклятие in Russian.How to Curse in French.How to Curse in Dutch.Как прокляну in RussianHow to Curse in Chinese.How to Curse in Portuguese.Как прокляну на русском языке.This game has truly enlightened me.
183,401.4,Not Recommended," December 16, 2016",18,"How to fix 7.00>Right click on Dota 2>Delete Local Game Content>Delete.Fixed!=====Seriously========(Updated!12/20/2016)Does Valve hate us? I mean, they could have fixed A LOT of issues, or just forget that community exists and leave it like that, but they've just ignored that there's still a lot of players playing on Laptops without a GPU with a crapy fps and ♥♥♥♥ed everything up. What have you done Valve?Such a disrespect!=====Update=========Ok fps is normal again, Thanks Valve!Now go there and increase the size of that icons, so you can get your thumbs up and work on a new frustration."
51,"2,196.8",Not Recommended," December 16, 2016",18,Can we have the old patch back? I pay for it hahahTo many changes in Patch 7.00!!!!!Why change Dota 2 in a new Game? I hate the new game.i think the rune and big map change was to much!!!Fix pls *CRY*
256,793.0,Recommended," February 13, 2015",64,Best Soviet Union Simulator out there
32,"4,452.6",Not Recommended," December 13, 2016",18,7.0.0 After 4000 hours playing dota 2 it was deleted. Goodbye dota 2 those 4000 hours was fun time.
273,"4,215.1",Recommended," November 5, 2014",797,"My captain picked me meepo against earthshaker, lich and ember spirit10/10 would play again"
243,121.6,Recommended," January 7, 2014",37,They took my favorite game and gave it hats. 10/10
11,"3,177.4",Recommended," May 21, 2014",14,Brain enhancing game but we all know it destroyed our lives.
382,475.5,Recommended," July 21, 2014",52,I uninstall this game.got my life back.
180,"3,458.7",Recommended," December 2, 2013",477,Ruins my life10/10
62,"2,519.0",Not Recommended," March 7, 2014",143,TOO. MANY. RUSSIANS.
797,"1,895.1",Recommended," March 27, 2014",33,"The most annoying, frustrating, ADDICTIVE game that i've ever played. This game will make you smash your keyboard, throw your mouse agains the walls, scream like a child in front of the computer and most important RAGE like your life depends on that game. But the next day you will still play it with a new keyboard and mouse like nothing happened.I don't know if i should recommend this game or not :)...hmm i think i should."
247,"3,852.7",Not Recommended," December 3, 2015",124,"WHY HAVE I DONE THISedit: 20/1/2018: this game sucks, if you run a Viper/Silencer dual offlane i hope u burn in hell tbh"
87,"1,077.5",Recommended," February 6, 2014",48,Learn Russian for free. 10/10. Better than Rosetta Stone.
98,"2,649.6",Recommended," April 25, 2014",29,Worst game ever.
89,"4,187.5",Recommended," June 5, 2016",63,"Its a fun game, but it will tear your soul out if you aren't careful. Also a free but rather rage inducing Roseta Stone. Learn up to 6 languages today!"
110,"3,635.5",Recommended," June 27, 2017",236,"Spent 4k hours on this game, I could have finished another graduation with this time."
563,"1,391.7",Recommended," May 11, 2015",153,"“Three things are infinite: the universe, Russians on west Europe servers and human stupidity; and I'm not sure about the universe.”― Albert ''CY-KA'' Einstein"
1,"6,341.3",Recommended," May 25, 2016",305,This game makes me want to kill myself
52,"2,318.9",Recommended," June 25, 2014",29,"As this was my first MOBA game, my first few hours were spent hearing people calling me bad, insulting my mom, and questioning my sexuality. Now after 1000+ hours, I can safely tell others they are bad, tell them to uninstall, and call them ugly.10/10 game is satisfying after learning."
134,123.9,Recommended," June 21, 2014",29,"League of Legends has the spanish, this has the russians.These two games have brought out a racist side in me that I never thought existed. While having 1000+ hours played in LoL, and developing a strong hatred for the spanish and any other culture that speaks something close to spanish, this game has also made me develop a hatred for the russian community. As you can see, I've only played 50 odd hours of this game at the time this review was made, but if I had to add at least ONE positive note to this review, its this. I've mananged to learn russian in only a few hours, grasping the most important phrase, ""♥♥♥♥♥♥♥♥♥♥♥"". This phrase runs through my mind, every day of every minute. I sometimes even say it to myself in my head IRL when I see someone doing something moronic. This game is a russian weapon developed by Putin himself to enslave the world, along with the help of whatever leader Brazil has right now.While most of the friends I play with play LoL, I quit that in order to seek refuge from the spanish epidemic there is over there, but instead, have been sucked into this South America/Russian racism simulator wasting most of the extra money I have on steam to buy cosmetic items for heroes I've just played.I never liked history when in school, I hated it, with a passion, just like the Americans with their hatred for the Russians. This game has taught me everything I need to know on why to hate russia, how to hate russia and question the very existance of that country based on the ape like intelligence that I've seen coming from the country.In short, if you've always been a saint in your life, never swore, never hated another culture, never thought of abusing everyone you know that doesn't speak english that well, then I'd suggest not playing MOBA's entirely, all jokes aside. If cancer had to be a game, this would be it. Without a thought. What valve has done, is develop a way of making World War 3 possible. Along with the help of Putin, and his various ape test subjects that I've encountered in the game.11/10 would keep playing."
228,"1,248.7",Recommended," May 20, 2014",51,"I'm only talking from my experience in pubs.It feels gratifying when you win.It feels frustrating when you lose.In DotA 2, you will lose alot whether you want it or not.What matters in this game isn't your hero or this pointless 'counter picking'.Your performance is solely dependant on skill, experience and reaction time.However, no matter how good you are, defeat is inevitable with a bad team.At the beginning when you're matched with new players such as yourself, this can be quite infuriating and almost made me stop playing after approximately 10 hours.That's why I strongly advise you to play with friends, so you actually have a coordinated team.About the game itself: It's a solid with a big diversity of unique heroes. The majority of the community is quite unpleasant at times and isn't very beginner-friendly which can be really off-putting. If you ignore these people (a.k.a. muting) and just keep doing your thing, you will find yourself genuinely having fun after ~50 hours. 50 hours sounds kinda extreme but it really isn't. This is the kind of game you can spend thousands of hours on and you still won't be able to fully master it.If you're ready to go through all this hardship and frustration, go for it, I highly recommend DotA 2.If you're looking for a casual multiplayer game that you can get into quickly, stay away from this."
1,"10,701.3",Recommended," November 4, 2015",450,This game is the best dress up game since Hello Kitty Online Adventure.
103,"3,302.5",Recommended," November 9, 2014",352,Simply the most realistic international relations simulator on the market
26,"1,236.9",Not Recommended," December 13, 2016",21,"I'm going to start off with I'm a fan of Dota, it is an interesting and fun game requiring team synergy and tactical awareness. It's design is wonderfully built, its ui is easy to use, and it's all around entertaining. It's intuitive and original, and stands out in contrast with many other MOBAs. It's provided me with hours of fun. I've even invited several people to the game.Now then, everything said above is no longer true, the out-of-game ui is still fantastic, but soon as you get in-game you have to ask yourself, ""Where the ---- is anything?"" you either need a magnifying glass or superior far-sighted vision. The characters are overbalanced so unless you build a perfect team together, better luck next game. It looks like the Dev team hit copy and paste with League of Legends, the usefullness of map awareness is negated.Here, while we're putting our feet in our mouths let's do the most unoriginal character EVER, Wukong! That's right, Dota 2 is home to the most overused character on the planet, he's better than ever with a nearly perfect identity with every other MOBA on the web.Let's assume our players are willing to get headaches to play, so back to the ui, the WHAT? It's invisible, it's transparent, it's the new big THING! It's the most beautiful NOTHING you'll never lay eyes on! Oh, and you wanted to scale it? Haha, Valve thinks you're funny. Honestly, if you're going to update a game, PLAYTEST it, how is that difficult? Oh, there IS a test server you say? Who cares! Let's release all this unstable crap on our unsuspecting players.1 report is given in a 3-6 month period. That's right, if you want to report someone SAVE it for that VERY special someone, cuz you only get one chance! Commends the same way? Well, my commends haven't refreshed since october, want to know why? Cuz I play support, and my overall average scores are lower as a result.You hold on to that hope that they'll fix things, and they usually do... briefly. I've spent money on the game, know what that means? Nothing, cuz unless you unload your whole bank your words aren't even heard. Sometimes I wonder if everyone at Valve who interacts with Dota keep cats around so they can sleep on the keyboard when they decide to start trilling away ideas. When one thing breaks, break everything else to fix it.""Hm, I hear the Dota community is great... let's go try."" No no, great in this case means the rudest and cruelest gamers. If you don't have a whole group of friends to play with you get stuck with trolls or people who use their faces for they keyboards. This isn't true if you play on foreign servers, but even still it is a gambit. Great white ---.This is Dota 2 not League of Legends 2Update score,UI ~~ 0>/10Lore ~~ 4/10 (Monkey King? Really?)Stability ~~ 2/10Entertainment 3/10Contrast.UI ~~ 8/10Lore ~~ 7/10Stability ~~ 5/10Entertainment ~~ 9/10I'd love to love the game again."
9,"9,308.8",Recommended," December 13, 2015",110,U can play any game from steam but in the end u will return to dota
8,148.9,Recommended," December 22, 2017",69,My blood pressure before playing : 110/70My blood pressure after playing : 200/95The salt is real. Recommended.
49,"6,691.7",Recommended," March 12, 2016",58,"Dota 2 is an ARTS/MOBA. Although it's a video game, it taught me a lot about what to do in the real world!1. Communication -Before Dota 2 -""Hey dude how you doing?""""Doing pretty well thank you""After Dota 2 -""Hey dude how you doing?""""♥♥♥♥ you noob""2. Work -Before Dota 2 -EmployedAfter Dota 2 -Unemployed3. Other Games -Before Dota 2 -""Lel I got 60 games in my library play 2 hours a day""After Dota 2 -""Lel I got 1 game in my library play 24 hours a day""4. Relationships -Before Dota 2 -GirlfriendsAfter Dota 2 -Hero Cosmetics5. Political Views -Before Dota 2 -Immigration is GREAT the United States couldn't survive without it! Let in those Hispanics!After Dota 2 -♥♥♥♥ING PERUVIANS TAKING MY MONEYS KILL EM ALL DONT LET EM IN DONALD TRUMP 2016 BIBLETHUMPFinal Verdict -3/22 Would feed again."
16,"4,851.5",Recommended," December 19, 2014",43,"Playing about 2 years, learnt fluent russian, portuguese and several spanish dialects.Got A+'s in my exams."
284,"17,915.2",Recommended," July 27, 2015",283,HELP ME
77,"2,801.9",Recommended, March 29,87,"2700 play hours still suck at this gameonce u uninstal this game, more easier to install it againeven if u try hard to not play this game, u still watch dota wtf on youtube...."
828,"2,461.8",Recommended," January 9, 2016",386,Skipped classes because of Dota 2.Made Girlfriend angry because of Dota 2.Learned to gamble because of Dota 2.Learned to curse because of Dota 2.Became a racist because of Dota 2.Ruin your life simulator.10/10 will ruin their lives again.and yes. no more girlfriend.
39,"5,933.8",Not Recommended," December 14, 2016",39,"5000 hrs played in dota 2, I can say with all certainty, this game has gone to♥♥♥♥♥♥"
6,"3,056.1",Recommended," June 28, 2017",17,best game for play with friends ever
105,777.7,Recommended," January 5, 2014",39,I was a Jamaican guy and when I healed people I swear he used a lil bit of ganja!Great!
70,"1,865.5",Recommended," November 11, 2014",215,"Doto 2 should be used in schools to teach the student russian, portugese and spanish."
59,"27,136.3",Recommended," July 30, 2014",28,this game gets my♥♥♥♥♥♥so hard
52,"9,056.9",Recommended," January 8, 2016",68,This game makes me want to kill myself
404,480.5,Recommended," June 9, 2014",35,"You either die a scrub, or live long enough to be called a try hard.10/10"
615,"4,299.5",Recommended," September 19, 2012",24,Qwer
59,"7,056.6",Recommended," December 11, 2013",303,ruined my life! 10 /10 best game
82,"1,308.4",Recommended," November 18, 2014",152,"I usually play this game to relax and wind down because of it's super nice community. It calms my spirit to be told to ""get rekt ♥♥♥♥♥♥"" and ""neck yourself you feeder nub"". I especially enjoy it when super awesome pro players stream the games to twitch and say that their 5 viewers are laughing at me. Classic banter. Every now and then I'll give back some playful jabs but I'm not very imaginative. My favourite lines are ""i'll wear your skin kunt"" and ""your whorsish mother will taste your♥♥♥♥♥blood tonight ♥♥♥♥stain""Classic banter"
93,"5,236.3",Recommended," March 4, 2014",42,"Dota 2 is one of if not the most frustrating and aggravating game ever created. Your teammates will cater the enemy team, not back you up, and refuse to call missings or place wards. The enemy team will always pick combos or ♥♥♥♥♥♥♥♥ heroes that will make you want to immediately leave the game while your teammates pick 4 carrys after you randomed Phantom Assassin and tell you to buy the wards. Every other game you will get a Russian Pudge picker that feeds 3 kills mid in 5 minutes and immediately ruins all the work you've done last hitting every creep and harassing the enemy out of lane. You'll rage and call ""GG"" early and trash talk your teammates but you'll still keep playing in hope that the game will turn around. As things start to finally look good, you get bashed 5 times in a row by a faceless void or the Ogre Magi will get a 4x multi-cast on you 2 times in a row while the Nature's prophet is pushing your top barracks.But after all the rage inducing pain, you keep playing. You suffer through it for the chance of that amazing, satisfying comeback even though you're 20,000 gold behind the enemy team. Only to have your dreams crushed when the enemy team finally kills your ancient. But you still keep playing due to the feeling you get when you get that rampage that allows you to push to victory. Even so, after the game you'll still rage because of the common chest you get as a reward for your 60 minutes of pain and suffering. When you finally get that mythical you've always wanted, valve will come out with an event that lowers the price and makes it almost worthless.It's a drug that once hooked to, is almost impossible to break. You almost don't even realize you're raging and forget that you're telling your best friend how much of a feeding ♥♥♥♥♥♥ he is and how this lost game is because of him when you're the one who has 1 kill and 13 deaths.You keep playing in hope that you'll get good enough where you'll be able to play with Dendi or the other pros and you know that'll most likely never happen but you keep playing in hope of it happening one day.I would not wish this addiction on my worst enemy. But I can't stop you, nor can I stop playing myself."
320,"1,099.5",Recommended," July 8, 2014",42,"A somewhat complex action RTS game where success depends upon teamwork, game knowledge, strategy and mechanical skill."
50,"1,594.2",Recommended," January 26, 2014",31,Going on a trip to Russia or Mexico? It's percect! Learn Russian or Spanish in just days with this handy-dandy language guide!
263,"4,046.5",Not Recommended," August 26, 2015",598,"I have played Dota 2 for a little over three years now, so I think I am finally ready to give it an in depth review. I gave this game a review back in 2013, but I am going to change that. First of all, I'm going to start by listing off what I like about the game.::THE PROS::1) Dota 2 is, obviously, a team game. Playing this game with friends is a really fun experience and can act as a source of really fantastic memories. My point is, if you play this game with a group of four other friends, Dota 2 is probably one of the best options out there.2) Dota 2 has a fantastic tutorial system and the game is very well designed to accomodate new players. A new player can go from a full AI game to an AI game with 4 other random people to playing a 5v5 online; the transition is really smooth.3) I have played both League and Dota, and I can honestly say that I think that Dota 2 is much more visually pleasing to look at. A smooth, clean UI makes the game easier on the eyes compared to League's cartoon-y design (which suits some, but not me).4) Dota has an extremely vast pool of heroes that can be played to suit almost anyone's playstyle. After you play Dota for awhile, you can pick out the heroes that really fit your playstyle and excel at them through ranked matchmaking. It's damn near impossible to be bad at literally every hero. The large hero pool (100+) allows for THOUSANDS of different lineup possibilities, meaning every game has the chance to be completely new and different than anything you've played before.5) Honestly, Dota 2 is one of the most addicting games I have ever played. No; it is THE most addicting game I have ever played. As a full-time student, I still have managed to rack up 2,500 hours in this game in my free-time. Especially back when I was a new player, I played this game all the time.However. I am actually changing my review of this game from positive to negative. Let me tell you why.::THE CONS::1) Here's my biggest flaw with the game. I absolutely hate -- I MEAN HATE -- Valve's regional matchmaking. Before finding a match, the player is supposed to change server preferences to the closest server(s) to the members of the party, and they are supposed to choose the appropriate language preference. For example, as an American player, it is expected that you choose U.S. West and U.S. East as your servers, with English as your language preference. And, generally, Americans follow this rule. HOWEVER. In almost every game I play now, I get a Peruvian or Brazilian or someone from South East Asia in my games. Hopefully it makes sense to the readers of this review that you should not be finding a match in the United States if you live in Asia. You lag, and become actually useless in the game. The South Americans, though, spam in their native languages and constantly flame. Am I generalizing? Honestly, no. I'm really not. If you are good at Dota 2, you would and should queue for games for which you are prepared to play at your best. Valve has no form of region lock on matchmaking (they really can't, due to international professional teams), and while it's really not Valve's fault, I just wish there was some way to reliably play with four people from your country and/or language. This is seriously Dota 2's biggest flaw, because so much of every game revolves around the synergy and cooperation among teammates. This is literally impossible when someone spends the entire game flaming you in a different language. I'm honestly not trying to be discriminatory in any way; this is just how Dota is in reality and is likely never to change. I have become so fed up with this poor form of matchmaking that I have actually, finally, uninstalled the game.2) Dota has actually no reliable way to punish feeders. Sure, you and your team can use the report system (you only have a limited number of reports by the way, so after you expend them on flamers or feeders you are out of luck and have to enlist the other team and your teammates to waste their reports on the other feeders and flamers). The feeder may get put in low priority, but it honestly teaches them nothing. We have all been in low prio at one point or another, and we come out unchanged. Valve needs to implement a way to correct this. I'm not alone in my view on this either. Even professional player Secret.Puppey voiced his opinion the other day, which is very similar to mine. Punishments need to become more severe.3) The Dota 2 community is actually cancerous. If you are not playing in a 5-stack of friends, I can almost promise you that you will very rarely, if ever, get on a team where all 5 teammates are willing to cooperate and play as a coordinated team. Almost every single game, someone on your team will flame someone else for sucking really bad, mostly because they probably did. But people speak so hatefully towards one another that it really feels like an unwelcoming scene. One of the professional Dota casters (joinDota's ""Capitalist"") tweeted the other day that he loses so much respect for pro players in pubs because they spend so much time flaming and tilting. This is actually about 90% of the Dota community, actually, not just the professionals. Everyone has this weird god complex where they are convinced they are better than everyone on the server, even if they got no kills and fed unimaginably badly.4) This kind of ties in with the points I have made previously. It is almost impossible to single-handedly win a game if your team is playing very poorly. Thus, the entire game comes down to teamwork; and most Dota players are unreliable teammates who will either feed or flame (90%, roughly, like I said). The 10% of people who don't flame are the people who are actually in professional teams (and while they flame in pubs, they synergize well in their professional settings (unless you are kuro and rtz)).5) Dota is really bad for your health unless you have a godly amount of self control. If you win a game, you can end happy. But if you lose a game, you keep playing and keep losing and it becomes very depressing and frustrating. The garbage community gets in your head, and it's just bad.Look, honestly, I fully expect to continue to follow the professional Dota scene. Dota really is one of the best games out there and it's especially fun to watch the pros play. But, if you are looking for a MOBA that you can regularly enjoy, then you are better off playing StarCraft II, which is where I am headed now. Don't get me wrong, though; Dota 2 is still much better than League of Legends and I would never suggest League of Legends to anyone unless they are really, really struggling with Dota 2. I won't be returning to Dota until Valve makes some much needed changes to the game, or at least until I have had a long, much-needed break from the seriously draining community that Dota offers.TL;DR: It's a good MOBA, better than LoL, but too many community & matchmaking issues to make this worth a positive. Gave me a great 3 years of entertainment though. Play SCII.Rating: 7/10Good game, for awhile. But community is horrible."
89,576.9,Recommended," November 6, 2014",836,Free russian dictionary!
188,"3,438.0",Recommended," June 11, 2014",602,"This game ruined my life. I have failed my academic career. I have no ♥♥♥♥ing social life anymore, or any self esteem. All i do is play this game and get depressed. 9/10Just a note: Yes this a joke, Jeez."
1,"1,172.8",Recommended," February 21, 2014",74,ruined my life11/10
195,904.4,Recommended," June 24, 2014",13,"Do you hate life? Existence? Everyone around you? Do you just want to make everyone else suffer just because you're in a rough spot that clearly isn't your own fault despite mistakes being made?Or are you just looking for a good language teaching program for Portuguese, Spanish and Russian?Then look no further, DOTA 2 has you covered."
60,"1,288.7",Not Recommended," November 4, 2013",13,"Most ♥♥♥♥ed up game ever, took me almost 1k hours to find out how ♥♥♥♥ed up the community, matchmaking and everything around that game is. Sad, and I'm the only one to blame for flushing my time down the drain. On the contrary, PRO community is one of the best communities out there, always fun to watch and follow, from players to casters, everyone is cool. I just can't play this♥♥♥♥♥♥anymore, it's a pain, mental and physical pain..."
821,"2,564.1",Recommended," February 5, 2014",49,"Dota 2 is the semi-sequel/remake/re-release/evolution of the long-running WarCraft 3 mod Defense of the Ancients, which in itself was based on a custom map for StarCraft called Aeons of Strife. After the release of the original Dota map in 2003, the WarCraft 3 community began producing a long line of Dota spin-offs, sequels and mods (just as Eul, Dota's creator, had used AoS as inspiration for Dota itself), which culminated in the release of DotA: Allstars by Steve ""Guinsoo"" Feak.Allstars would become the most dominant and consistently updated version of all the Dota maps and mods. In 2005, Guinsoo passed the torch to the enigmatic IceFrog, who has been supporting, updating, and shaping Dota ever since. His changes have been the most significant, the most popular (the mod grew more during his time than ever before), and arguably have benefited and enriched Dota as a whole. By 2010, DotA: Allstars became simply DotA, and IceFrog was showing no signs of stopping. Later that year, Dota 2 was formally announced (with its development spear-headed by both IceFrog and Eul, both of its most important ""authors""; its past and present, alike), entered a semi-closed beta in late 2011, and was finally officially released in mid-2013... and the rest is history.History lessons aside, Dota 2 is a game of uncompromising depth and complexity. Though its gameplay intricacies can appear opaque, arbitrary and incomprehensible at first sight, the way these expansive game mechanics interact with one another when exposed to the element of player imperfection is truly remarkable: over a hundred heroes, each with at least four spell-based abilities and all capable of using up to six magical items, from a massive arsenal of over a hundred. Games can last anywhere from 25 to 55 minutes, and possibly far more!Dota's metagame is constantly shifting, and as of writing the game and mod are at total parity through version 6.80, released earlier this year. On top of that, it is completely free to play, with no features locked out to any players whatsoever. Not even cosmetic items, which form the backbone of the game's vast micro-transaction-based economy: these items are freely distributed by Valve to all players through level-based gift drops and random-chance item drops. Free game updates alter the game balance significantly, while introducing new seasonal game modes, and far more. And that's not even scratching the surface of the game's competitive scene, with its many tournaments, its constantly evolving teams and its own storylines, all leading up to the annual Valve-organized grand championship: The International.It may be incredibly difficult and frustrating at first, but given time, patience, simple memory and a keen mind, anyone can ultimately come to see Dota as perhaps the most enjoyable, enthralling and captivating game experience ever conceived. Oh, and it's"
311,"3,043.1",Not Recommended," November 25, 2015",263,"dont play this game, it makes doing meth look healthy"
1,"3,874.7",Recommended," October 7, 2013",45,GG WP FF PLZ TEAM NOOB NO SS NO GANK 5 CARRY 0 SUPPORT DROW WITH DAGGON.
1,4.7,Recommended," June 20, 2014",45,1.5 hours in dota and already know what♥♥♥♥♥♥means.....
437,"1,398.7",Not Recommended," April 19, 2014",466,Opened Game.Found Match.Picked Sniper.Was told to uninstall.Uninstalled.2/10 Would not pick Sniper again.
712,"3,647.9",Not Recommended," December 31, 2015",247,Just don't.Stay healthy.
543,"3,383.5",Recommended," November 20, 2014",442,i waste my life and money on one map please help me
20,"4,739.5",Recommended," May 31, 2016",218,Product received for freeDota 2 has Destroyed my Life.
312,"2,316.7",Recommended," November 19, 2015",56,The objective of this game is to spend all your paycheck on virtual clothing for your favorite characters so you can play dress-up with them while looking better than the enemy team. Playing the game itself is completely optional.
151,"2,210.6",Recommended," September 2, 2014",38,I hate this game so much. It hurts so much. I cry every time I see a♥♥♥♥♥♥ I am pretty sure after almost 800 hours of Dota 2 I have developed a deep understanding of the Russian language. I even grew wings and taped almost 300 popsicle sticks together and super-glued a flashlight to the end of it and starting yelling gibberish with a thick accent.
4,"1,689.7",Recommended," August 21, 2013",2,"Dota 2 is the official sequel to the highly popular mod for Blizzard's Warcraft III, Defense of the Ancients. A mod that has been worked on by many, and therefore it was hard to determind where the rights belong. A lot of legal hocus pocus were going on between Blizzard and Valve last year, and it ended to valve's favor. The Dota name and franchise is now legally a part of Valve, probably thanks to the sneaky acquisition of IceFrog the year before.Dota 2 is a real-time strategy game in the sub-genre called MOBA (multiplayer online battle arena). A genre that has grown rapidly the past few years, with different type of alterations in favor of success. Dota 2 is a close second to being the most popular MOBA, right behind the giant League of Legends. Just like LoL, Dota 2 is gaining success throughout it's competetive e-sport scene, and it's clear that valve is highly pushing it towards the first position. The latest and biggest tournament was The International 2013, which included a total prize pool of over 2.8 million US dollars, which was the biggest prize pool in e-sport history.Gameplay is easy to understand but very hard to master. The map consists of 3 lanes that are constantly being pushed by NPC creeps. You are controlling a hero amongst 4 other in your team, and are fighting against 5 in the opposing team. The goal is to push your heroes and NPC creeps to the enemy base, where you have to destroy the ancient. It sounds pretty easy, but it requires hours upon hours to get a hold of the base mechanics, the more advanced mechanics and the professional mechanics. Plus the over 100 heroes you get to play and face.After 300 hours I have only touched what I call the more advanced mechanics, and I am not even close to professional level. The most experienced players have around 5000 hours of playtime and have spend the majority of their past 3 years to Dota 2. Since the game is Extremely competetive there will be a lot of curse words flying around while you play. These type of games are known for very hostile encounters with other players. There is an optional tutorial that you can take before going out there, beware though - the tutorial does not cover any Russian.Dota 2 might be competetive, extremely enraging and the learning curve is steep as crap, but it is still the game that I have spend the most time playing on Steam (mostly because my collegues and bosses were playing it). Somehow I keep returning to it, so I suppose I am enjoying it. You better have people to play with though, and you better not be good friends - because this game will take your beloved friendship and wipe it's♥♥♥♥♥with it until you hate each other.Translations:"
55,"7,535.0",Recommended," December 14, 2014",379,It took me awhile to realize how much time I have wasted.10/10 would recommend
148,"3,996.7",Recommended," June 4, 2014",30,> Game is hard...
40,"7,248.9",Recommended," January 26, 2016",23,avoid this game if you can
408,579.0,Recommended," January 18, 2016",44,Ruined my life 10/10
42,408.6,Not Recommended," December 16, 2016",16,Ice Frog once again messing up the frail balance of the game by introducing the new Monkey King hero in 7.00. Utterly unbalanced hero and a complete mess of a game this has become.
190,"1,897.7",Recommended," July 4, 2014",48,"I learned how to swear in: Russian, Spanish, Portugese. I learned a lot of Russian language because of this game, so if you're studying Russian language, quit your college/course and start playing dota because why not. Also the pro scene is good. Lots of drama and stuff."
113,577.3,Recommended," January 4, 2014",416,"doto is gaem aboot 5 guis fiting som udder 5 guis to kill big magic rok thingu acros a reevir. Fore sum reeson, boff sides arr semmetrickle. de too sieds send little beetches in groops of fore at da saem tiem in neever end straggle. somhou big heero maek dis not happen tho.dere arr many hets in dis gaem, its liek pokomon, grotto katch them all! except no one kan katch dem all bcuz deres too maney hets in da gaem.da gaem is whey whey whey bettur dan LeL, or Leeg em Leggings. Leeg em Leggings has big ♥♥♥♥♥♥s everwhere, peeple maek gud rool therdy faur tho.I geiv doto a 2/1 becuz it maeks mai lade bonur go stiffysooka bluat.go hear for moor revew:"
295,"1,685.0",Recommended," July 7, 2014",23,"An easy to learn, lighthearted, forgiving, casual multiplayer FRTS (fun real time strategy!!) with a friendly, diverse and helpful community. It's excellent for busy, older, slow people, I changed Bejeweled's icon to this game and my mom still haven't noticed it!"
640,"4,454.3",Recommended," December 29, 2014",79,人绕树林DotA时间轴2008暑假-在初中一个老同学介绍下第一次接触到DotA，具体版本已经记不得了，应该是5.8至6.0之间。2008年底-发现自己的版本不是最新，才开始更新...6.482009-2011-主要时间都在人机，偶尔和同学浩方开黑。没记错应该更新到6.7左右2012-准备高考，期间没有打了。2012暑假-通过脸书抢到的DOTA2限区激活码，开始接触DOTA2。因为限区网络问题，没有玩特别久。（Ti2 IG夺冠）2013年初-大号终于收到了Valve发来的DOTA2内测邀请资格，开始了愉快的玩耍。2013年末-陆续收到了之前提交的内测申请，大概6个左右，都分给了好友。2014年-鱼塘划水，天梯雪崩，转战人机。（Ti4 Newbee夺冠）2015年-第一次买本本，DAC，人机划水。2016年-毕业工作玩的时间变少，更多时间在看比赛（Ti6 Wings夺冠）
