product,hour,title,date,helpful,comment
239,45.7,Recommended," March 15, 2015",2,"As city builders go, it's great. As for an entire region; it has it's limits.Road ""snap"" issues really frustrate me especially when it comes to city building, beauty and symmetry is key. Wonky road connections are not.The amount of liesure activities are poor and filling space basically amounts to plopping trees. Some land fillers etc much like a Cities XL mods would be welcome.A much better highway/road system is required. Creating life-like ideas with roads turns out to be terrible, aesthetically.Negatives:- Road Snap.- Single lane sliproads.- Cars not using inside lane on roundabouts.- Inability to set road/lane priority etc.- Leisure activites limited.- Lack of upgrades for services etc.- Tunnels.- No Terraforming except entire map creation, nothing while playing.- Multiplayer?- Overlays are limited.- Lack of real information.Positives:- Turn it on, build a city.- Easy difficulty.- Trains/Metro/Buses.- Modding tools.- Steam Works. Thousands of prefab intersections within first day and mods.- Cost.- District creation.- Simple at it's core.Would restructure districts again."
262,103.0,Recommended," March 10, 2015",2,"After only 4 hours of this game I can say I am in love.PositivesHuge maps (who ever came up with the idea to keep expanding your city limits should get a pay raise)PLANNING TOOLS!Districts (and of course you can do alot with them too)Great OptimizationSo much you can do with roads and pathways (Ramps, ramps everywhere)Great communityeasily moddableNegativesThe two one way roads (connect to the outside world highway) at the start of the game can cause alot of problems with traffic (kind of annoying but in a way fun to work around)Minor things (bugs,etc.)Verdict10/10 - how can it get any better?Thank you paradox!"
113,317.2,Recommended," March 15, 2015",2,"The best city building game there is right now, everything is how it should be.Buy it!!!!"
167,4.5,Recommended," March 10, 2015",2,So good.
44,27.0,Recommended," March 15, 2015",2,"A real return to city building greatness.I approached Cites:Skylines with a small amount of trepidation, I have already been burnt by the disappointment that was the most recent Sim City.However Cities:Skylines is no Sim City clone. Rather it takes a lot of the best elements of the Sim City franchise, and puts them into a very a slick, playable and user friendly package. The game is friendly to a new user, introducing new elements and features over time in a gated sense, but don't be mistaken it isn't impossible to fail, on my very first city I managed to bankrupt myself before I had proper infrastructure or even a few buildings because of my complex and excessively ambitious waste management and water system. From the get go there is a lot to do providing an engaging experience, but not so much as to overwhelm. There is enough detail and content to introduce the newer player gradually whilst simultaneously allowing players with more experience new ways to improve and experiment.You start off small, with a few roads and your very most basic amenities and infrastructure for water and electricity. You attract a few hundred people, build a school, and start expanding your commercial center. Before you know it you are the mayor of a town of 50,000, rebuilding motorways, managing 6 lane roundabouts and trying to build a spaghetti roller-coaster of a highway junction to alleviate excessive congestion as traffic pours into your Metropolis to visit your colossal skyscrapers. It is a very satisfying experience, through your own strategy and planning you have turned a small dull field with a few small houses into a buzzing, noisy city with a real character of your own choosing.Despite how enjoyable the game has been so far in the short term, my most considerable worry going into the future is the potential lack of replay value. You build your infrastructure , you grow your city, you put amenities and services. The play pattern every game is pretty much identical, and there are very few randomly generated elements to change this. Combined with the lack of multiplayer capability really begs the question what will keep players coming back for more. However this is certainly somewhat alleviated by the games innate modability and interaction with the steam workshop, which seems to add a lot of capability and even quality of life fixes to the game.This game has such a low price-tag that you could easily get your value for money in a few play throughs, and even if you do get burnt out there is not much to lose. The game also has all of the appropriate attributes to evolve and grow with the release of DLC and steam workshop content, making it a really appealing prospect to come back to when you feel like a spending your time building a city.The game is fairly slow tempo by design, this shouldn't be a surprise it's being a city builder not Call of Duty. If slower simulation games (Civilization, city management games, Rome Total War etc) are not to you preference then I can't really suggest this will do much to change that. It's a great game for relaxing, and thinking, but its not high tempo competitive nor challenging game. Though that does not mean it isn't engaging, there is always something to do and things ever changing as you grow your city, it always keeps the player considering of ways to improve/diversify or grow the city.The lack of multiplayer is a missed opportunity. Had the game had similar multiplayer functionality to the most recent Sim City, such as if there was some way of building concurrent cities that would evolve and change depending on a friend''s decisions in real time would have made for an even more complete experience. At the very least better functionality in terms of sharing cities and visiting cities created by friends would add a lot discussion and interaction, but I imagine these features are possibilities for the future, the game itself is a great platform which could be easily extended to a mutliplayer experience which I feel would round off the experience and add significant longevity.4/5.A very good city building simulation that is very accessible, with a user friendly and functional UI and variable gameplay pacing. The game is simultaneously relaxing yet intriguing, and ultimately leaves the player feel very satisfied.The steam workshop, and other modability means the game may continue to grow, but the static gameplay pattern with very little variability or random events and no current multiplayer make the longevity questionable."
207,695.6,Recommended," March 10, 2015",2,"Best City builder in YEARS! You won't be disapointed if you love city builders. I'm only 3 hours in and the quality over Simcity 13 is apparent from the start. I've seen some people complain about the graphics but they are good. It's the quality of gameplay in these types of games that keep the true city builder fans engaged, The only bad reviews so far are from people that don't know what their PC will handle, hardly the devs fault. Hightly recommended!!"
106,29.2,Recommended," March 16, 2015",2,Best city-builder in recent history
15,"1,186.8",Recommended," July 30, 2015",2,best game... FACT
285,164.2,Recommended," June 25, 2015",2,"Hands down, the BEST city sim I have ever played. Sim City? This makes that look like Sim ♥♥♥♥♥♥."
11,206.8,Recommended," June 24, 2015",2,Cities: Skylines is one of the most fun games that I have played. What I love about it is that there are so many mods for the game made by the community.
158,113.1,Recommended," March 25, 2015",2,R.I.P. Sim City :D. Nice knowing ya. Hello Cities: Skylines! Best City building game I've ever played. The exact game many of us were waiting for.G.O.T.Y. 10/10
26,4.3,Recommended," March 25, 2015",2,"addicting, great graphics and immersive 9.5/10"
500,66.3,Recommended," October 19, 2015",2,"Very entertaining build a city Simulator.It looks great, runs well and has a nice tune to keep you company through hours of buildings.The ONLY thing I'm missing is a goal appart from leveling up my city and unlocking more ground to build on."
17,306.2,Recommended," September 20, 2015",2,"This is one of the best city building simulators. I'd totally recommend to buy this game if you are currently choosing between Cities XXL, SimSity and Cities: Skylines.Pros:* a number of interesting community items that you can get for free* nice traffic simulation* easy to get into the gameplayCons:* this game sometimes gets very boring. after about 2-3 hours when you get your economy making profit, it starts to get boring. the only thing that keeps you in the game is build more and more... which is limited by size of map.* no random event's which makes gameplay very predictable. i wish there were some disasters at least* lack of economy and city managment tools and options"
661,164.2,Recommended," June 24, 2015",2,"BEEEE DOOOO BEEEE DOOOO BEEEE DOOOO BEEEE DOOOO BEEEE DOOOO BEEEE DOOOO BEEEE DOOOO BEEEE DOOOO BEEEE DOOOO BEEEE DOOOO BEEEE DOOOO BEEEE DOOOO BEEEE DOOOO BEEEE DOOOO BEEEE DOOOOI hope you like ambulance sirens.Really though, this game is awesome. Great spiritual successor to Sim City and the city game I've been waiting years for."
116,106.5,Recommended," June 23, 2015",2,"""The city sim that Sim City (2013) should have been"" pretty much sums it up.Most of its minor flaws (depending on personal preference) can be ironed out with mods, for which there is a very active community. Also, the developers have been diligently patching the game and I'd like to point out that the European map & buildings pack included for free in the last update would have probably been sold as a DLC by most of their competitors."
137,18.3,Recommended," March 15, 2015",2,"The game Sim City (2013) should have been, and the one Cities XL wishes it was."
193,"1,907.5",Recommended," March 10, 2015",2,"This is what SimCity should have been. It's got a few rough patches, could really use some more art assets, but it's just wonderful. RIP free time for then next 6 months or so."
12,9.4,Recommended," March 11, 2015",2,EA Shuts Down SimCity Developer Maxis.This is why i bought.
339,138.3,Recommended," March 10, 2015",2,This is where CiM2 and SimCity 4 meet. This is what SC5 could have been. This is Sparta!
1,22.0,Recommended," March 23, 2015",2,Fun game with good Linux port. Been enjoying creating cities
864,10.6,Recommended," March 10, 2015",2,Remember when Sim City was good? Then you're probably OLD LIKE ME! HAHA!This game is the best of Sim City. Having the most fun I've had with this sort of game since I first tried the genre back on a 1meg Amiga back in the dark mists of time with the original game.
294,32.6,Recommended," March 10, 2015",2,"Playing this game is a wonderfuly calming experience. The constant management makes you allways busy, but at the same time, isnt overwhelming. You can also enjoy the flow of your city/citizens. Personally after comparing the experience with SimCity, i would say im getting a more richer experience from Skylines. The guys at Paradox have done it again."
668,43.1,Recommended," March 11, 2015",2,I could list the pro's and cons and while there are some thing i would like to run diffently mainly roads being more easy to manage and bendy pipes everything is what i hope SimCity wwas going to be and more not a purchase you are going to regret
165,47.8,Recommended," March 13, 2015",2,"The new standard in city-builders is here, brought to you by approximately 9 people. BRAVO CO!!!!To those of you wondering if this game is not challenging enough for you compared to similarly-styled games, the answer damn well may be yes. If you want something as ""deep"" as the SimCity series, give the modders a few months to crank out some difficulty adjustment mods and a disaster mod (currently there are no large-scale disasters in the game, just local fires, sickness, etc). For $30, this game is an absolute steal - but it's going to get a LOT better in the next year as the modders dig their teeth in, so I wouldn't blame anyone for waiting til then to jump in."
364,21.4,Recommended," June 20, 2015",2,This game is fun to play. But I find it hard to get funds.. (= which is normal in those day for all cities out there.)I really like the simulation of traffic and public transport and so far I didn't encounter any bugs.Graphics are great for a genre like this. Plus the Steamworkshop with mods are awesome!I can only say to those who like city builders games: BUY!
112,206.8,Recommended," March 15, 2015",2,"Please don't ask me, just see my thumb."
166,443.5,Recommended," March 27, 2015",2,♫ Do you want to build a skyline? ♫
59,"1,234.5",Recommended," February 17, 2016",2,"This is the game SimCity5 was supposed to be. And what's more, it was created by a studio in my home city of Tampere, Finland! I'm loving it.Edit: 1,5 years later and I'm still loving it."
167,108.9,Recommended," April 10, 2015",2,"(Note: This is essentially my review script I used for my video review, so some of this review may sound strange without the video accompaniment)YouTube™ Video: KTG Reviews: Cities: Skylines | Is It Worth It? Views: 251Just something different I thought I'd try. So join me as I endeavor to answer, is it worth it? If you enjoy my videos please hit that like button and consider subscribing!Fans of city simulation games have bore an itch that has not been scratched. I’ve felt that itch as well, waiting for a quality successor to one of my favorite simulation games, and possibly one of my favorite games I had growing up. That game is SimCity 4. Since SimCity 4 came out in 2003, there has been no game that I felt was worthy of being called it’s successor. Games like Cities: XL and even Maxis’s own SimCity (which came out in 2013) have failed to produce an experience like the ever popular SimCity 4.Cities: Skylines (Which has no relation to the CitiesXL Franchise) is from the makers of the Cities in Motion franchise, a series focused primarily on managing a cities traffic. And funnily enough traffic is one of the few things I believe this game struggles with, but we’ll discuss that later.So first, lets just have a quick overview of the game.After a brief loading screen which provides you with a few random tips and tricks, you’ll be presented with your map. And a message, on the bottom right that serves as a basic and unintrusive tutorial.I generally don’t care for pop-up text tutorials, but I think colossal order did a good job, the tutorial is simple to skip and disable, as well as read and understand, and it doesn’t impact your game in a negative way.In order to build anything you will need a connection with the outside world. You do this by simply selecting the road, being presented with another easy to understand tutorial, and clicking and dragging the road to its desired length.Simple enough right? It’s been done this way in nearly every city sim I’ve ever played, it works, so it doesn’t need fixing. I think that is the same approach colossal order took while developing this game. They took everything that works in a city builder, and put it in the game. For the most part they succeeded. And where they may have failed, both in opinion and reality, users are empowered via to the Steam Workshop to create the game experience they want.This is all they had to do! This is all maxis and ea had to do to create an experience that will last a long time. Simply take what people liked from SimCity 4 and move it into the next generation of modern computing. Thats it.Now, this isn’t to say Cities: Skylines doesn’t have its faults, because it certainly does.There are some minor ones, graphically the game isn’t stunning. There are no filters and it’s just kind of grey. Although the included color correction tool in the options menu may change the visual styling more to your liking, it is very limiting only providing you with 4 options. Perhaps this can be rectified with mods, in fact it may have already been, considering there are over 30,000 mods as of this review.Another gripe I had was the lack of variety in buildings. From a distance this isn’t so noticeable, but zoom in to any one neighborhood, and you will be presented with a plethora of identical looking homes. Both in appearance and color palate.Additionally, the lack of any disaster mechanic such as what you’d find in the SimCity series is disappointing. It could have been a great way to make cities more memorable. Which brings me to another point.Often times I’d find myself playing this game for several hours in one sitting, building a city up from nothing, to a thriving megalopolis. Only to abandon the city the next day I play simply because my cities don’t feel special to me. Perhaps its just a failing of my personal style of play, or perhaps its a strike against Cities: Skylines.One of the primary issues you encounter is traffic. Traffic management quickly becomes your primary concern once your city begins to grow. It is unclear to me if this was by design or simply an undesired consequence of how the game handles “agents.”What I mean by agents is that every single moving speck, also known as your citizens, has a purpose or function, they aren’t simply randomly moving around the city with no purpose. Every delivery truck has a destination and source, just as every citizen has a job and a home. What this means, is that without careful traffic management and planning, you can experience bottlenecks, due to either your own incompetence or perhaps just how the game handles traffic, which seems to direct traffic based on the shortest distance available, and doesn’t take into account congestion.There are some other smaller gripes I have, but traffic is by far the biggest antagonist I have seen. Which brings me to another point. Beyond traffic, there is really not any end goal or ongoing metric that you have to manage. Which can turn some people off if they are looking for the game to tell them what to do, which it really doesn’t. There are some achievements or milestones, based on population which unlock new services. But these stop after 80,000 population. Meaning if you’re playing just to unlock everything, congratulations, you’ve just done it.In addition to milestones as an ongoing goal, you can also unlock unique buildings, which are earned by meeting certain requirements. For example, once your city has the airport, you can unlock the Grand Mall, which improves metrics like tourism, attractiveness and entertainment.But again, this is really all there is if you’re looking for a sense of progression. You have to create your own milestones if you really want to enjoy this game to its fullest extent. But even then, you are not experiencing all this game has to offer.The best way to play this game is with mods. There are a myriad of mods, which promise to fix nearly every problem I have encountered.A mod fixed the obnoxious color of pollution in the water and ground. A mod let me correct the direction of my roads without the need to delete and replace them. They have added in game terraforming, they allow me to place roads on top of roads.In short the possibilities of this game, as well as it’s long term viability are essentially endless. Thanks to the modding support provided by the devs, and the catalyst that is the steam workshop, making the installation of these mod files painless.This is the game that may very well dethrone what is often considered the definitive city builder, SimCity 4.Now, there's simply the matter of answering the original question I posed at the beginning of this video: Is it worth it?Despite it’s minor failings with traffic management and building variety, I think I can confidently say that this game is indeed worth the bargain price of $29.99."
7,2.4,Recommended, February 10,2,"Product received for freeBuilding roads in it is just such a nightmare I can't play it. Just trying to connect my city to the highway with proper intersections drives me insane. They hide all the road peicies from you at the start so you can't do anything proper, they unlock very quickly but it just makes it irritating to build efficiently from the start. Even the start freeway intersection they start you with is rediculous. I won't even buy it for $10 after the free trial. I would still reccomend it to others tho, because they probably dont care about the roads as much as I do."
397,3.4,Recommended," March 10, 2015",2,Better than SimCity 2013 - Do I need to say more?
165,47.8,Recommended," March 13, 2015",2,"The new standard in city-builders is here, brought to you by approximately 9 people. BRAVO CO!!!!To those of you wondering if this game is not challenging enough for you compared to similarly-styled games, the answer damn well may be yes. If you want something as ""deep"" as the SimCity series, give the modders a few months to crank out some difficulty adjustment mods and a disaster mod (currently there are no large-scale disasters in the game, just local fires, sickness, etc). For $30, this game is an absolute steal - but it's going to get a LOT better in the next year as the modders dig their teeth in, so I wouldn't blame anyone for waiting til then to jump in."
81,63.0,Recommended," March 11, 2015",2,"An amazing City Building game that takes personalization to another level! There's a lot of content, enough to have you playing for hours and hours. Most people viewing or playing this game have been introduced to SimCity so I'll break it down. There is more content in this game than in SimCity and it's also HALF the price that was at launch. The Map Sizes, with the current mod, can be up to 25 times the map size in SimCity, most computers cannot handle that though so it's a do at your own risk which is fine. The graphics are great and it runs flawlessly on my i7 4790k. The content for this game has unlimited potential in the future. Basically if you like City Builders and Simulators than this is the game for you, it's what SimCity and Cities XXL should have been, hands down (: Also there really isn't any bugs, at least none that I've experienced so far."
364,21.4,Recommended," June 20, 2015",2,This game is fun to play. But I find it hard to get funds.. (= which is normal in those day for all cities out there.)I really like the simulation of traffic and public transport and so far I didn't encounter any bugs.Graphics are great for a genre like this. Plus the Steamworkshop with mods are awesome!I can only say to those who like city builders games: BUY!
92,15.1,Recommended," March 11, 2015",2,"Spent 3 hours building a city. It was actually starting to become pretty good except I kept having to building wind turbine after wind turbine because peope were tweeting crap like ""I hope he stays green!"". (not a reference to the hulk... or my♥♥♥♥♥♥♥.. :o). Decided to invest in a hydro electeric dam. Within 15 seconds my entire city was flooded and i became bankrupt...10/10 flooding simulator 2015"
43,676.8,Recommended," September 2, 2016",2,A must have for anyone who loves cities 👍
1,32.7,Recommended," March 11, 2015",2,Fantastic SimCity 2015 release.
273,194.8,Recommended," November 24, 2016",2,"""Hey I just want to goof around for 20 minutes""Two days later...""Damnit, this roundabout -isnt perfect- why cant it just be perfect.."""
218,54.8,Recommended," November 23, 2016",2,Nerdcubed brough me here
202,96.1,Recommended," October 5, 2015",2,"896 minutes was my casual look at the After Dark DLC today - Nuff said, if you even city sim #jfdi"
9,28.1,Recommended," October 5, 2015",2,Love the game. Wish the soundtrack is as good or better than Sims City.
627,42.5,Recommended," June 5, 2016",2,The real SimCity.
114,30.7,Recommended," March 11, 2015",2,Very addicting and is rather challenging to make balance in the city... Dealing with traffic and etc. is also more fun than i thought it would be (their experience from cities in motion shows here).A game that will be played for a long time and loved by many... Unless a better sequel arrives :-)
293,108.0,Recommended," August 21, 2015",2,"My mayoral skills were impressive. In a short time I'd grown my little hamlet from just a few hundred residents into a gleaming city of 70,000 people. But suddenly, it all fell apart. My garbage collection services ran into a problem: the roads leading to my district of landfills and incinerators couldn't handle the vast amount of garbage trucks coming and going from all corners of the city. An enormous traffic jam started - unnoticed at first - eventually cascading into every corner of the city, completely locking down the road system. Fires raged through the down town high-rises because the fire fighters couldn't make it past the traffic. Sick people started dying in their homes because ambulances couldn't get to their door. As the bodies piled up and the buildings burned down, complaints rolled in and people started abandoning the city as quickly as they could.Where Skylines truly shines is in its focus on transportation management. As my story at the beginning showed, poorly planned roads can destroy your city once it outgrows the infrastructure. Fortunately, you have scads of options to manage your transportation. You can build underground or elevated roads, low or high volume streets (including one-way streets!), bus stations, subways, trains, and more. Mass transit becomes incredibly important as you quickly realize you want to get as many cars off the streets as possible, and you'll find yourself building pedestrian pathways to make it easy for your citizens to walk everywhere. You can easily spend the majority of your time fiddling to find the most optimal traffic solution if you want to - and sometimes you'll need to, as the game will harshly punish you if your traffic infrastructure can't handle your people.The game also introduces the concept of ""districts"". In the Sim City games you were able to enact laws and policies that effected the city as a whole, but in Skylines you can create individual districts and then enact policies on a district level if you don't want them to impact the entire city. This allows you to build a booming business sector with tax breaks for commercial zoning and free public transport while banning truck traffic and high rises in a quiet residential neighborhood.I unabashedly adore Cities: Skylines. Despite that, there are still some issues I have with the game - issues which, granted, have been addressed by mods, but still need to be added as official features.Pedestrian pathways were very exciting to me as a long-time Sim City player. The transportation options haven't ever allowed you to build a ""walkable"" city. In Skylines, while you can build them to allow your people to walk everywhere, you can't place buildings or zones off pedestrian pathways, which means that citizens have to use the path to walk to a road to go to a building. They essentially just allow you to place shortcuts connecting roads and don't let you create any sort of walkable city area.You also don't have any fine-tuned control over your intersections. Given how essential a proper road layout is, you'd expect to be able to designate turn lanes, cross-walk locations, and whether your want an intersection to have traffic signals or not. As it is, intersections are automatically created and you have no control over what exactly they look like. This can be very frustrating if you're trying to optimize your traffic flow.Planting trees is also a pain, as you can only place individual trees - there's no way to place mass amounts with a brush, and it's sorely needed.None of those problems have lessened by enjoyment with the game, and indeed, most of them arose only after spending many hours playing.."
87,12.9,Not Recommended," October 24, 2017",2,"Probably the best city simulator at the moment. The game is complex, innovative and downright addictive. Graphics are pretty and well made. This game could have been really great if it weren't for the dlc's Paradox keeps on releasing. Adding one distinct building doesn't make my gaming experience better in any ways. If they were to release a dlc which only contains one building they should make it free in my opinion. Buy this game when it's on sale and if you're into simulation games otherwise pass and look for another city simulator."
1,0.8,Not Recommended," June 23, 2017",2,"For some reason i cant play the game because when i go on it just says the name of the company and i cant do anything after that. I tried hitting enter and clicking on it, but the logo just gets brighter"
43,676.8,Recommended," September 2, 2016",2,A must have for anyone who loves cities 👍
132,125.8,Recommended," March 10, 2015",2,"10/10i still don't know how to balance the budget. THERE JUST TOOO MUCH TO CONSIDER ROAR. i am gonna play , no promises i won't drop this next week but here a promise, i will NEVER UNINSTALL THIS!"
188,"6,581.9",Recommended," May 1, 2015",2,"I have enjoyed playing management/city building/strategy games since they first start appearing in the early 1980's and recently I was asked to start reviewing mods for Cities: Skylines on a couple of websites.Why Cities:Skylines, well it has an amazing modding community that has transformed an above average city building game into an amazing one. The majority of these coders are quiet and unassuming and simply brillant, while a few others are worse than Kanye West (arrogant, self righteous with their heads stuck up their own a backsides) and only so-so coders that blame their short-comings on others. But all-in-all it has a great community that is always coming up with new ideas for making this game more realistic and fun.City building doesn't get much better than this. The modding community has already made this game so much better and CO are still adding new features.If you are a die-hard city-builder or a novice, this game is a must. Great game as it is now, The definitive city-builder game in the future."
438,79.2,Recommended," November 23, 2017",2,"Two years out and and maybe still the best modern city building-strategy game you can get. Just relaxing, if you manage to keep the traffic moving. The Cities feel so alive and you might wanna follow someone, and see your citizens driving to work, visiting soccer games, taking the dog for a walk and many other activities.There are many dlcs for Cities: Skylines, but judge for yourself. I only bought the After Dark dlc yet and it sure looks great, but for a dlc which mostly just gives you a day and night cycle, with nice lighting, it's a proud price to pay. A day and night cycle could just be part of the game from start.But also without any dlc the game is great and has a nice modding community, where you get a lot of things to add. Or you might teach yourself to work with the editor and create your own buildings, parks and roads."
29,35.8,Recommended," July 4, 2015",2,good game over all i enjoyed takeing away the fire department and waching them burn 11/10
273,194.8,Recommended," November 24, 2016",2,"""Hey I just want to goof around for 20 minutes""Two days later...""Damnit, this roundabout -isnt perfect- why cant it just be perfect.."""
1,32.7,Recommended," March 11, 2015",2,Fantastic SimCity 2015 release.
5,"2,874.3",Recommended," June 3, 2015",2,"as you can see i have played for over 500 hours,and i think its a great gameleaves simcity for dead, bit it has its problems.in my humble opinion, it needs something to better manage its resourses, no matter how much industryi have in my city it always runs out of raw materials,but its still exporting materials,cant work that outit could have the same as simcity and allow you to use the recycle center to give resourses from the rubbishto feed industry.this is the only fault i have with the game.fjm1948"
114,30.7,Recommended," March 11, 2015",2,Very addicting and is rather challenging to make balance in the city... Dealing with traffic and etc. is also more fun than i thought it would be (their experience from cities in motion shows here).A game that will be played for a long time and loved by many... Unless a better sequel arrives :-)
293,108.0,Recommended," August 21, 2015",2,"My mayoral skills were impressive. In a short time I'd grown my little hamlet from just a few hundred residents into a gleaming city of 70,000 people. But suddenly, it all fell apart. My garbage collection services ran into a problem: the roads leading to my district of landfills and incinerators couldn't handle the vast amount of garbage trucks coming and going from all corners of the city. An enormous traffic jam started - unnoticed at first - eventually cascading into every corner of the city, completely locking down the road system. Fires raged through the down town high-rises because the fire fighters couldn't make it past the traffic. Sick people started dying in their homes because ambulances couldn't get to their door. As the bodies piled up and the buildings burned down, complaints rolled in and people started abandoning the city as quickly as they could.Where Skylines truly shines is in its focus on transportation management. As my story at the beginning showed, poorly planned roads can destroy your city once it outgrows the infrastructure. Fortunately, you have scads of options to manage your transportation. You can build underground or elevated roads, low or high volume streets (including one-way streets!), bus stations, subways, trains, and more. Mass transit becomes incredibly important as you quickly realize you want to get as many cars off the streets as possible, and you'll find yourself building pedestrian pathways to make it easy for your citizens to walk everywhere. You can easily spend the majority of your time fiddling to find the most optimal traffic solution if you want to - and sometimes you'll need to, as the game will harshly punish you if your traffic infrastructure can't handle your people.The game also introduces the concept of ""districts"". In the Sim City games you were able to enact laws and policies that effected the city as a whole, but in Skylines you can create individual districts and then enact policies on a district level if you don't want them to impact the entire city. This allows you to build a booming business sector with tax breaks for commercial zoning and free public transport while banning truck traffic and high rises in a quiet residential neighborhood.I unabashedly adore Cities: Skylines. Despite that, there are still some issues I have with the game - issues which, granted, have been addressed by mods, but still need to be added as official features.Pedestrian pathways were very exciting to me as a long-time Sim City player. The transportation options haven't ever allowed you to build a ""walkable"" city. In Skylines, while you can build them to allow your people to walk everywhere, you can't place buildings or zones off pedestrian pathways, which means that citizens have to use the path to walk to a road to go to a building. They essentially just allow you to place shortcuts connecting roads and don't let you create any sort of walkable city area.You also don't have any fine-tuned control over your intersections. Given how essential a proper road layout is, you'd expect to be able to designate turn lanes, cross-walk locations, and whether your want an intersection to have traffic signals or not. As it is, intersections are automatically created and you have no control over what exactly they look like. This can be very frustrating if you're trying to optimize your traffic flow.Planting trees is also a pain, as you can only place individual trees - there's no way to place mass amounts with a brush, and it's sorely needed.None of those problems have lessened by enjoyment with the game, and indeed, most of them arose only after spending many hours playing.."
43,676.8,Recommended," September 2, 2016",2,A must have for anyone who loves cities 👍
273,194.8,Recommended," November 24, 2016",2,"""Hey I just want to goof around for 20 minutes""Two days later...""Damnit, this roundabout -isnt perfect- why cant it just be perfect.."""
1,32.7,Recommended," March 11, 2015",2,Fantastic SimCity 2015 release.
218,54.8,Recommended," November 23, 2016",2,Nerdcubed brough me here
298,11.4,Recommended," January 16, 2016",2,I can make people drink their own feces 11/10
202,96.1,Recommended," October 5, 2015",2,"896 minutes was my casual look at the After Dark DLC today - Nuff said, if you even city sim #jfdi"
9,28.1,Recommended," October 5, 2015",2,Love the game. Wish the soundtrack is as good or better than Sims City.
89,244.2,Recommended," March 11, 2015",2,Fantastic game! Nuff said.
114,30.7,Recommended," March 11, 2015",2,Very addicting and is rather challenging to make balance in the city... Dealing with traffic and etc. is also more fun than i thought it would be (their experience from cities in motion shows here).A game that will be played for a long time and loved by many... Unless a better sequel arrives :-)
74,"1,081.5",Recommended," March 11, 2015",2,Perfect! 11/10
534,44.5,Recommended," March 11, 2015",2,"So far, this game is great. It's a blast to play and the true city-builder successor we've all been hoping for since SC4.The hype is real."
1,0.8,Not Recommended," June 23, 2017",2,"For some reason i cant play the game because when i go on it just says the name of the company and i cant do anything after that. I tried hitting enter and clicking on it, but the logo just gets brighter"
145,64.7,Recommended," March 11, 2015",2,Built a hydro-electric dam. Accidentally flooded my entire city leaving it an inhospitable waste land. 10/10 would flood again.
132,125.8,Recommended," March 10, 2015",2,"10/10i still don't know how to balance the budget. THERE JUST TOOO MUCH TO CONSIDER ROAR. i am gonna play , no promises i won't drop this next week but here a promise, i will NEVER UNINSTALL THIS!"
72,58.4,Recommended," October 11, 2015",2,The Simcity replacement we deserve.
152,132.6,Recommended," March 11, 2015",2,"I've only had a little bit of play time, and I'm already in love with this game. It's everything that SimCity 5 was supposed to be. At first, when I first started, I was feeling a bit skeptical because you start out with very little, but after the first city upgrade, I immediately felt excited. There is so much in this game that I missed from SimCity 4 that is in this one. Without a doubt, if you loved SimCity 4, then this is the game for you. The graphics are great and the detail is astonishing. 50/10 and then some."
124,56.1,Recommended," March 11, 2015",2,"Massive cities. Day one mod support. Everything that SimCity was and more. In my opinion better than SimCIty 4. This is the new city builder that people will be playing for years. The developers listened which made the game even better. No online to worry about either. Seriously, if you are still looking between SimCity 2013 and Cities: Skyline go see a doctor because there's something wrong with you. I can't reccomend this game enough."
162,1.5,Recommended," September 4, 2016",2,"Product received for freeits really good i thinki don't acutclly play the game of this kind , but its really funbtw , if your PC outfit is not pretty good , don't play that ,seriously"
188,"6,581.9",Recommended," May 1, 2015",2,"I have enjoyed playing management/city building/strategy games since they first start appearing in the early 1980's and recently I was asked to start reviewing mods for Cities: Skylines on a couple of websites.Why Cities:Skylines, well it has an amazing modding community that has transformed an above average city building game into an amazing one. The majority of these coders are quiet and unassuming and simply brillant, while a few others are worse than Kanye West (arrogant, self righteous with their heads stuck up their own a backsides) and only so-so coders that blame their short-comings on others. But all-in-all it has a great community that is always coming up with new ideas for making this game more realistic and fun.City building doesn't get much better than this. The modding community has already made this game so much better and CO are still adding new features.If you are a die-hard city-builder or a novice, this game is a must. Great game as it is now, The definitive city-builder game in the future."
10,80.0,Recommended," May 1, 2017",2,This game is addict. Better than expected. I am wasting my sleep time just to play this game. I love sleep but the game is that good. Just try it.
348,135.9,Recommended," June 12, 2015",2,Game of the Year
34,0.5,Recommended," October 31, 2016",2,Played it last year on a free weekend. Bought it this year with 80% off.
45,223.7,Recommended," September 2, 2016",2,"Everything is great except the chirper, ♥♥♥♥ the chirper"
72,58.4,Recommended," October 11, 2015",2,The Simcity replacement we deserve.
44,100.2,Recommended," June 29, 2017",2,Nice game nothing to complain only sometimes that i dont understand♥♥♥♥♥♥I love this game for sale it is it worth to buy i say. Some DLC are and some not but thats what you self like about the game. You can make it yours!10/9
426,442.9,Recommended," March 10, 2015",2,"I love SimCity4. I always end up reinstalling it to have a good city builder fix. It's a shame that there was no SimCity released in 2013. Cities Skylines is just plain fun. It's not overly easy, nor does it punish you, but simply rewards and scolds you for your creativity or ineptitude.There is just so much to it, it's amazing just how damn well this beats runs."
